staff_id,restaurant_id,start_persona,final_persona,total_days,exit_day
ac5ac876411bce67e925d357b507012c4c6166a7,185,snarky_rookie,exit,2,2
d1d0318d7755e29741adbe84bf6275e493a6ae04,185,lazy_rookie,lazy_rookie,365,
3abfb56ea0366ab4a5c61e5fa9ea9e2eb277ea8a,185,enthusiastic_rookie,exit,74,74
f53566d406f5b5854dd1ddf69a9d86d38779e0d6,185,overwhelmed_rookie,exit,1,1
1165c299cb0b352028a2af7e4ccd3b40a0424f6a,185,workhorse,quiet_pro,365,
0feb2acaf17e515288c7d65cc50ad83c4a47822b,185,snarky_rookie,exit,335,335
93d170fed1f662284469dd4ae0e317d76c401242,185,enthusiastic_rookie,exit,13,13
f26744b18d9b077719e6c3861a595026793d9ca3,185,enthusiastic_rookie,exit,2,2
4f8354b4f40c01c3bc37c1bb6bbd4f97bc5cec61,185,lazy_rookie,exit,1,1
8e3016d923c6c015c1aef429eed043c7cb3c3322,185,lazy_rookie,exit,1,1
fd65400ae21f8d0e80e6c01ea88b2ca9747effe7,185,enthusiastic_rookie,quiet_pro,365,
dd05b99bbf79838a0b4b56e4612e9ccb608411ba,185,ghoster_in_training,cynical_anchor,365,
22e75a80e09068c7b85d685db7fe52dbec4cee4f,185,ghoster_in_training,exit,1,1
cd9d41712bf9c7a84f24e547821a383b8fb7b40b,185,enthusiastic_rookie,quiet_pro,365,
4ec58ab9e0501ef05b448c9cc25396a61cebde90,185,enthusiastic_rookie,quiet_pro,365,
ec1edb307e1d1da128919446fdf6abdb88785724,185,overwhelmed_rookie,exit,9,9
bcc7676967177590b315c38281f8ef0acf74aa2d,185,enthusiastic_rookie,quiet_pro,365,
53fc5841d1ef0b164575bd4251a5ea6d4f4cea3e,185,snarky_rookie,exit,84,84
2f222f1dbc93bf1edab3c61abd86d2bd8203d4ac,185,burned_idealist,exit,1,1
78a5824e1b272b218a5f14657c7996f13a607170,185,social_glue,exit,50,50
de6498095bc347ff8a4c329c4112da541a1d94d2,185,snarky_rookie,snarky_rookie,365,
ea758eaabe45a81cb333890a03203f8e3135e5aa,185,emerging_leader,exit,1,1
48f4bf1b5acd78dba63b98d0819c710210517ca1,185,flight_risk_veteran,exit,1,1
9b3fc283966686537cf2495dad82de01d4524484,185,overwhelmed_rookie,exit,4,4
9a795ee43203fada98de67ddecd553099b1efa78,185,overwhelmed_rookie,exit,1,1
e73916b3e26b6ec9bc024756f4651cc5e2ef9b95,185,lazy_rookie,exit,1,1
9b99b81138052336480215866ad26746c2b664ae,185,lazy_rookie,exit,25,25
55cf9fe52bb980d0ca8373ef1f3e363fbc75f7bb,185,workhorse,exit,235,235
57106c9051debd6cc2781466d749b748a02cee5d,186,overwhelmed_rookie,exit,28,28
69435247ae819c9510e3c1f7abf9b787c67fe121,186,overwhelmed_rookie,cynical_anchor,365,
f2863fe2bbed6c46232ec6b9ee9f49a4e5e7adb5,186,snarky_rookie,exit,16,16
b804cca58886630e52323dd2b9317bb4e05748a6,186,enthusiastic_rookie,quiet_pro,365,
6dbb9dba74e53565f3a04deae6e81ad92077f4bc,186,enthusiastic_rookie,quiet_pro,365,
673df0073019ece7e737ec54825e7f7245660a24,186,workhorse,exit,292,292
785bf26ae9d46953747f904c3779b80f6b6a7d4f,186,ghoster_in_training,exit,81,81
ce8ea3e1331637458f6c92077f39803f6688198b,186,enthusiastic_rookie,exit,20,20
bf468beb6f06bf3dedf03c3168c454c7a008c2ac,186,enthusiastic_rookie,exit,35,35
3385006612af41bdf33c2c13642169edebabea58,186,overwhelmed_rookie,exit,1,1
e5fd7e67c5e284f7d36745b8939bef7855c1d3ec,186,snarky_rookie,exit,1,1
5ac90152356928eee12e4b67e3476f8d76c76421,186,enthusiastic_rookie,quiet_pro,365,
0b67499817c09605258746e39ea4ce95f10b25c3,186,overwhelmed_rookie,exit,1,1
9680d6071ce89c7485c36a650ab40345d0b3635e,186,emerging_leader,exit,172,172
29a2d3c41b03a9f6af4dfc8b4492cd11baf71f1e,186,lazy_rookie,exit,1,1
9f2db96fb7cfff7b1fc6f2542c3bd1b9e72d0a14,186,workhorse,quiet_pro,365,
d239d0004974371aa0f2b58bd53ac3d8343bd484,186,overwhelmed_rookie,exit,46,46
89967daaad5565e55acc10fab38642557c9a555a,186,snarky_rookie,exit,126,126
d1df685a37b03888eeee06efc5190f47931b3918,186,lazy_rookie,lazy_rookie,365,
3c5cda505cca06cc8ea550940b481e25867221c4,186,workhorse,exit,17,17
c942557f7a4c34d07680d10f8cb040ebf201936a,186,overwhelmed_rookie,cynical_anchor,365,
90ec6320f5c7e353bb8849e4fe0e259092c0de91,186,workhorse,quiet_pro,365,
afd01d241723581799b013fcee5b2de4853cc36b,186,workhorse,quiet_pro,365,
0650a9156feeb599a572c4dea3b54cc5f85409db,186,snarky_rookie,exit,5,5
9cfb64f1bf2e2b44bc4d70a24445418861bff2c7,186,snarky_rookie,exit,1,1
a45c5bd3774e8b4545323f99dda2015dda88d253,186,snarky_rookie,snarky_rookie,365,
e9daf6e891b0872d0e96834a6004bcdaa522b05f,186,snarky_rookie,exit,69,69
ec6bdeb0e7f8e150f6597384930f559eb2955393,186,enthusiastic_rookie,quiet_pro,365,
09f0d44ceeceba42836b6771e54c8e04d0664a18,186,workhorse,quiet_pro,365,
420917b49bb9a8e7a177bf4a3d6fba9c0835b082,186,ghoster_in_training,exit,5,5
489f29ea71f49abcbb7196b2c3b19b325f161b13,186,snarky_rookie,exit,22,22
01cd7c0de5f9a863d9bab98af0c328a38e31e03c,186,lazy_rookie,exit,1,1
9513e2e3f00cd97e60bd03f33bd6bbd8cbca5d55,186,enthusiastic_rookie,quiet_pro,365,
716a4245d25142173b2b1f982334d2d2388a988a,186,lazy_rookie,exit,1,1
437d40bc7a687a2021cfde2bb82e2d01cb8849d6,186,overwhelmed_rookie,exit,1,1
35a222cbe51f894f4e14e688452f5636e0a4ea9a,186,lazy_rookie,exit,84,84
ae8fccdc4c3cb861570c882c87bafc8432545dc8,186,enthusiastic_rookie,quiet_pro,365,
5dd736c3b9377183959dc34308b0d6f8fc1bd17c,186,enthusiastic_rookie,quiet_pro,365,
56ff04fab64a9f2334455d0995b7d404de4d336d,186,overwhelmed_rookie,exit,1,1
da564a15ad344785f348456c6e03c37d19667368,186,overwhelmed_rookie,exit,63,63
f2f08691a3b35dbc39973323f9d417e90a8adf78,186,emerging_leader,quiet_pro,365,
e59d9cdff8f291d79216f98030e876355a9bdd94,186,lazy_rookie,exit,61,61
b84febe4e4c28764baaa20a76c665f227b47daf8,186,flight_risk_veteran,exit,4,4
ae8ebde6ee9bc51eb8f9bbad0a9f6b6b39308310,186,workhorse,exit,131,131
938ffee0134f0d78772fe0556bb32892a28c29d1,186,social_glue,exit,45,45
713e2d68927a4b4797c4426d7079f7d62d6c45ff,186,workhorse,exit,176,176
137bc567c2141b23ffa4893e7f625459c9f137a6,186,ghoster_in_training,exit,1,1
bde4621c9a36d680d9b3ec1420f2acd795c8939b,186,snarky_rookie,exit,1,1
81a536ad3f174bde3cdc5581eba24bf70e6b3844,186,lazy_rookie,exit,1,1
9823387ea794e6f215869ecce5c8366d9090b57a,186,social_glue,quiet_pro,365,
9e40ffb5f1b39ff26545c948fbb59f9ac9359127,186,snarky_rookie,snarky_rookie,365,
0f586c6c5f45c301ca3364ac1a5d94be7d9460d5,186,snarky_rookie,snarky_rookie,365,
94d8c19be43db9b82c6b3f6f2768d2a9ec69f2ee,186,snarky_rookie,snarky_rookie,365,
3c718cf8ca685b0196f4f1f9147d4a984c3665c7,186,enthusiastic_rookie,quiet_pro,365,
d6805baf711da63e8c5d835e83eb3ec60822a91e,186,enthusiastic_rookie,exit,23,23
83ee640a9867c15d3a8883314a64295c03a55ec7,186,emerging_leader,quiet_pro,365,
7b916f7462b975ed1b24b86ff1ec5934ba66a8b6,186,workhorse,quiet_pro,365,
0715aa4d60db51111abf102909b3f02bf20b9b48,186,overwhelmed_rookie,exit,1,1
f30f890cbb6cc7bf12fff3e4ee33776a7c11a752,187,overwhelmed_rookie,exit,1,1
66904087bdbdf228b0f1cb201da1703e8ecb07c3,187,snarky_rookie,snarky_rookie,365,
0956892b2a6473f35b51d3e955ef15215b0c661a,187,flight_risk_veteran,exit,1,1
5c076c146ed4e51552fe46b1a5df86916b8498c7,187,enthusiastic_rookie,quiet_pro,365,
2bf0eb55e9e01c6a9b70a5df61db005a6847eba1,187,lazy_rookie,exit,349,349
b75d3ccee5ec388366eacbe56cff9df6f9ba8bf9,187,workhorse,exit,85,85
f842131b24885640af1bd829b126c8fc48334bb8,187,enthusiastic_rookie,quiet_pro,365,
a1e5b56106ce918ac0696bcd4ba2ad8b0b8486b0,187,snarky_rookie,exit,3,3
f9f9a2e28c345ded9c9025a46c973b38645f08ca,187,enthusiastic_rookie,exit,59,59
07397c7f28de92b86a69a1648918320d5f6dc995,187,overwhelmed_rookie,exit,26,26
1f96a233217c7847c8c765d5969d458f48e79cb2,187,workhorse,exit,4,4
9d4e1280e3f9aeba970a7f5a35b935a5b7ad2fa9,187,social_glue,exit,365,365
b8fa3a81ea3ced82cab552aa2a119fa7b14fdb4b,187,lazy_rookie,exit,56,56
566fa7a853cbe629e2b400df0277176a82f31072,187,burned_idealist,exit,38,38
a040357b356d670923e00dc8f7bcb325fcbf0bd3,187,flight_risk_veteran,exit,1,1
8bbe2cb73e794fa7db1cd6202afd41ed78513bfa,187,workhorse,exit,67,67
16fa872e473374073662cfec397aa7ffa08aabf2,187,ghoster_in_training,exit,1,1
0beb80ab1fe83f8168e47bbff98d7cfd7f7a6ec5,187,snarky_rookie,exit,1,1
dd69cf6b2a935e1799951a30a3ed6f7a6ec211ed,187,enthusiastic_rookie,quiet_pro,365,
9065143714f97d8ab4b25b59bcfb9ed087d8144d,187,lazy_rookie,exit,80,80
f45a9236107cec4d2d0cdaef9615a323285c082f,187,social_glue,exit,12,12
5084fcc81b121a30901784d3d870e8a56920a5b1,187,flight_risk_veteran,exit,1,1
98cd4b91fbceb48f13ff3b5adef7dc5e99eb078f,187,snarky_rookie,exit,1,1
6f16b842a6fb3c6785b67c9be8450e4c5e75a980,187,enthusiastic_rookie,exit,20,20
39bb42f574d3184092a9893af6940bcd649e820c,187,snarky_rookie,snarky_rookie,365,
0a51acb77778b273a98121c26c32aadfefeab90f,187,enthusiastic_rookie,quiet_pro,365,
2e97ae16772517d163834739f947f68c0cff2750,187,overwhelmed_rookie,exit,1,1
00fed262cc4aade4a8f7fbadeaed3f5f36cfb7a3,187,emerging_leader,quiet_pro,365,
94e806cc69651a65563319e6973f458caf19dc01,187,overwhelmed_rookie,exit,42,42
e9cef4a43aca5c550d546bad35461f1197ade88f,187,overwhelmed_rookie,exit,6,6
8612c11d09bc843c10f1bfb217a07a29c18515cf,187,ghoster_in_training,exit,1,1
d88ad9473045ee6ab4dc9729b946cece03882275,187,lazy_rookie,exit,33,33
9d1e2f1d9899d85a5421cf812270803fff78a4e5,187,emerging_leader,exit,43,43
2b030fb1e295d9cda1f4fa61cb41c995ada35408,187,burned_idealist,exit,1,1
8fe6778df3909ccc91d3cdaebbd71ffecd5e928b,187,workhorse,exit,22,22
13b4b81ab853f53b24fb5c11c97c53dcf910748d,187,lazy_rookie,exit,102,102
d7f1af9b9bcdc12093227176dfd3cd4e538c212f,187,enthusiastic_rookie,quiet_pro,365,
97885d956217dd0e87b4e600347c69ad3612176e,187,lazy_rookie,exit,341,341
dc23a02da19327f354c6f0fab1d6d54954a42560,187,workhorse,exit,9,9
42c0512c4c09e02cfd550487982e22689afc35f4,187,enthusiastic_rookie,exit,39,39
b72b894acb1f75b7dd2c38cad4dfeca4abc82a1b,187,burned_idealist,exit,1,1
3b2ff7f06841a64e9f5bb61b065d8c877140a4b8,187,social_glue,quiet_pro,365,
14800d21d3ff58e4f2c1155156a04c121c3df64b,187,workhorse,quiet_pro,365,
30050ca1a9de87e1413e2581bf1e332024aa8135,187,burned_idealist,exit,1,1
7e19fadbb62cb5746518907b18a592ad39696dad,187,snarky_rookie,exit,14,14
ac82f046403444c3fd6b39c356685c61b28d9722,188,overwhelmed_rookie,exit,42,42
3a5559f24752b8aa8a363c0a502a1a67c534c1c0,188,workhorse,quiet_pro,365,
ffb19f37c70f55e87f7646494775ca7b00040cdb,188,workhorse,quiet_pro,365,
6e92a3c06695c93bb48aab693d7e9af0459ec002,188,snarky_rookie,exit,1,1
d01d6e0f0bb71ca6a6bfe599dd5e0a7fd3a77771,188,lazy_rookie,exit,4,4
dcf88344601df49a6f933fddd1634136ab4510dc,188,workhorse,exit,67,67
7cd12e7ef5efb63b75ac32f7db0a3a1c6f8d7d8e,188,enthusiastic_rookie,exit,113,113
ff6f01c21a40d2e80d11eb984500f93eacab32bf,188,lazy_rookie,exit,188,188
eb8d52934950c4077d390ba75255dcaf59ad7a1d,188,lazy_rookie,exit,88,88
f6208983ca908582aef86ca385e84aedcfa8ffc5,188,enthusiastic_rookie,quiet_pro,365,
961408c62455756b1bb9fe30376f98e97d8c39e0,188,workhorse,exit,2,2
d9c9958f2d7367daabb9cc4c768640cd28d1e603,188,lazy_rookie,exit,177,177
9ed88e61d90d2d49ef3151454726d4c9632593b8,188,enthusiastic_rookie,exit,102,102
b0ec41d990603a7454a3be3e3f7bf43552eea316,188,enthusiastic_rookie,exit,31,31
281aa0e68fcf4714ceb3761f097f23ebabb01f42,188,social_glue,quiet_pro,365,
b8e4add189bb09ff3befb8e052805d0ec8d44c50,188,emerging_leader,quiet_pro,365,
c5bf1f04bd55d1c2d0cf43bb207aee9a54d26a3c,188,snarky_rookie,exit,86,86
0471a6529672fea4df2449eb413f7fc9aaa74941,188,snarky_rookie,exit,1,1
18f6efd0b81b0416b3e0c5067344d92ffdcf6514,188,enthusiastic_rookie,exit,152,152
d4d2d09c74bd12f532e5488d77bb322fc4493e15,188,social_glue,quiet_pro,365,
0e9e094ffae14f24557e6db7fcb60e12e4c1b880,188,lazy_rookie,exit,30,30
0ed654e195a42ac65a34bcdabb534c4bb89b7f5f,188,social_glue,quiet_pro,365,
9901497b57480ec55f22c56af216a9a43c8068c4,188,enthusiastic_rookie,quiet_pro,365,
8781940e773d7d01f44d25da431722c5dec238b2,188,lazy_rookie,exit,1,1
2a80ce5518bcdea8a78b5e7778727ef2e710ed84,188,burned_idealist,exit,1,1
964bf8a213b741811b5a764606e90a82d7aa7981,188,snarky_rookie,exit,1,1
1143910356dbf1af47547fe58170cfe16b960fdc,188,social_glue,quiet_pro,365,
dff97185efd69bd4db4c4179ce58375bee7c5cb0,188,enthusiastic_rookie,quiet_pro,365,
7e55e19e3402fde3a22e1ee4d4cebaaef48adeb3,188,workhorse,quiet_pro,365,
fdc09ef1e782dec9626f7b107d7be608aa9d3c87,188,enthusiastic_rookie,exit,87,87
f7889a2424d19af44ba09f44aeab1f455a2ac81d,188,burned_idealist,exit,25,25
28c9922f7b18dd25c1e9c4199ff322269366a879,188,burned_idealist,exit,1,1
539f3baeeda44ef3dba0ba28cfcf82bd59b64dee,188,enthusiastic_rookie,quiet_pro,365,
7f6ae2a066c7fd524bee076dd6d63c85a4bf50ba,188,lazy_rookie,exit,71,71
db1487651886a6838ea3a0ee2b00bf3d44696868,189,workhorse,exit,2,2
e0257382acc119bfb3727331c56430ea1d0f39e7,189,ghoster_in_training,exit,1,1
888aeb9073eaf7971e0ac42c066b383e71f7c651,189,flight_risk_veteran,exit,1,1
0f929bc26ee3e2d76113978b6c458967bca308dd,189,burned_idealist,exit,1,1
22ba8197c764cfe41472e76503ec7949eed207c4,189,lazy_rookie,exit,1,1
f3598279ae3d274063b6029b7567411787d90e4f,189,workhorse,quiet_pro,365,
597d114a6b86f26b0019c8f097009483a46fe860,189,enthusiastic_rookie,exit,1,1
d72c774c3d08a7170396af46b8ea73950cd67ae7,189,enthusiastic_rookie,exit,100,100
f1340599a28c18ea2038101ecb55c2e9f4322c81,189,snarky_rookie,exit,17,17
0469366563d157db589491a06c6e6b81294791e2,189,enthusiastic_rookie,quiet_pro,365,
54bbcf4429b332ef124e4a5759e790059a600a02,189,snarky_rookie,exit,34,34
1461fae94828a8679921a3aad5ccf327b8784d02,189,workhorse,exit,75,75
8da356c266b45048a9e89ea4d2b4d0233e462de7,189,lazy_rookie,exit,109,109
94ce0fd4c49a5d40cffae7e4508ddb97184d0852,189,enthusiastic_rookie,quiet_pro,365,
8d1501cb6215f8f309ab4f3e9b8a8bed4e43a4e2,189,overwhelmed_rookie,exit,1,1
53d7cb0b730e4136bd43f4391f911150a2dc02a5,189,enthusiastic_rookie,quiet_pro,365,
acc467e235119fdaa20f0d0882127386018a1582,189,snarky_rookie,exit,47,47
328d4f053c9a34424d133765318b1e44dc2e7af0,189,workhorse,quiet_pro,365,
38c386d648ce268872cd3588e94df6fb2f19ce33,189,snarky_rookie,exit,75,75
8a53b60a5828a7896e9b8f7d01eba927f84ba7ff,189,burned_idealist,exit,1,1
973a0019607bd971815f1db5672ccb2176112015,189,social_glue,quiet_pro,365,
f3ee8d843ecaf331f33773b91077954d17e68b21,189,burned_idealist,exit,1,1
1265821cbd0fd948c456178c2b83f0f8af88b661,189,workhorse,quiet_pro,365,
01486ee1f5c7aa131b13fa8066ccefabdc51a09f,189,enthusiastic_rookie,quiet_pro,365,
f88b208c27651569151766924f0e0453fb20231d,189,enthusiastic_rookie,quiet_pro,365,
21d417bd67de96dc5e8d35ea7a4b9eb2c54b0165,189,snarky_rookie,snarky_rookie,365,
ebca6de7e192d3dc85b888bbb7537f5886c59411,189,enthusiastic_rookie,quiet_pro,365,
d55a3cb488d41d6ba14d4841922270e658ad7621,189,lazy_rookie,exit,243,243
1b45c6131d8612c0634c1b78e17465baa67c13ea,189,ghoster_in_training,exit,1,1
d2936cabad15c1af8a3ef22b0cfcab1a72ed696f,189,enthusiastic_rookie,exit,98,98
a18a67e550d1ba1ef0e8f1203a84a21d5864e196,189,snarky_rookie,snarky_rookie,365,
8bad895ee8a518629a5c9328fad8455657e38cc6,189,snarky_rookie,exit,11,11
767222baeda825a4014f55e667ebb43c82981993,189,lazy_rookie,exit,9,9
237163f87be58d3105e41259f158339fe43ba9af,189,snarky_rookie,exit,14,14
3911b89a011afd666be08dc36ada7fa52983f06d,189,overwhelmed_rookie,exit,1,1
80e2c14d3f030fb8ff0b56bf8dc9030734b3742d,189,lazy_rookie,exit,21,21
67b303dbbb36ff665fc0481bb8fa2748380a7873,189,workhorse,exit,9,9
816694733b844794f0cdd8a7cfc1061668cc9021,189,ghoster_in_training,exit,1,1
2ae154ee16fdece09aaadc52f6606199cb4cb561,189,snarky_rookie,exit,63,63
1ba11b0c9ee347884a100cee03f46b8d92814fa0,189,enthusiastic_rookie,exit,75,75
961dc1c0ecaa9c8cfe7555cc2663584a750b24ff,189,lazy_rookie,exit,1,1
389e296a5db74953dc3e1f567aff9a743f842d6e,189,workhorse,quiet_pro,365,
bd0d6837784eb041774011523370bc005f75210d,189,enthusiastic_rookie,quiet_pro,365,
5d5093c52a460ac5cad807c04b5fccd1c392987e,189,snarky_rookie,exit,3,3
3c5ece866a23dbfc1bab42f089209819d63b135c,189,enthusiastic_rookie,exit,62,62
df2db01b5dcc4dfda72dd7c04856d7ffcec03d31,189,overwhelmed_rookie,exit,1,1
5fa8e86a6de152876ae7b2beede226acade10393,189,burned_idealist,exit,1,1
861a91ce1cf345a9033f5e57a496d3e6de7ecb78,189,social_glue,exit,1,1
f81012258931ef511414de7f246beafc062d6593,189,overwhelmed_rookie,exit,1,1
80c1c5c5f26b4cf99fc562d7e538fa39d1b92feb,189,enthusiastic_rookie,exit,51,51
ca9f12fc1c3dd6a12e976d52fa47e2b63c01c880,189,enthusiastic_rookie,quiet_pro,365,
50d6ba00e5c01a6c1c8898d8a87bfb3e0c47d52c,189,ghoster_in_training,exit,1,1
8b2943b4e4ead0920f11cf51432338762901fe1e,190,snarky_rookie,exit,265,265
d97ad3800ce1a9f6c9ff35bd2a3ecd636b40d8e2,190,enthusiastic_rookie,quiet_pro,365,
6fed67ab9c39484f23a6cb385bd9716a13c0196f,190,quiet_pro,exit,1,1
0555cdfa73f8eb5f4d36b5fe558902145986edfa,190,snarky_rookie,exit,55,55
4c8ba039581e1341ec6039950a987f3137d9db45,190,enthusiastic_rookie,quiet_pro,365,
a6cf25b552f7079d0513c54522969d290d7a2627,190,enthusiastic_rookie,quiet_pro,365,
932790d43418fa0fe191e4c0fe886ed0ab874645,190,snarky_rookie,exit,1,1
75e62167646fdece697d7d721880dd657e4567fb,190,enthusiastic_rookie,quiet_pro,365,
2dda9cdc6beb152298d2016a507d8b2b948c4621,190,enthusiastic_rookie,quiet_pro,365,
0636996b0ea6a9cd2303e90850b6b8fda500f93c,190,enthusiastic_rookie,quiet_pro,365,
d925c2ff5de544074c8c24ddeb2dff6308875c43,190,enthusiastic_rookie,exit,112,112
35035e9e0acbf5e449fe329c9f9cc41a30b75763,190,workhorse,quiet_pro,365,
439acca623a5a24de13c2f5633302650ed356f6a,190,enthusiastic_rookie,exit,75,75
a92abcc61f1e246f0b3c18e2e2144cf2f1953505,190,snarky_rookie,exit,211,211
c313356d8d4ec396c4825986f70c944803d9b7a6,190,burned_idealist,exit,1,1
0dc60c25adb2fe157ffb675fa46de35d18633acf,190,ghoster_in_training,exit,1,1
9e422e56d9086d0de2fb1b8ecab6c9496dcfd0b2,190,lazy_rookie,lazy_rookie,365,
3122ad895fe63bb41c762864a91689aa47aac4ec,190,workhorse,exit,88,88
c5c34f7902ef2182e41a376ac94c78f15233cdcf,190,social_glue,quiet_pro,365,
1b1888acd3ef52643b097d183566de97405e6de8,190,enthusiastic_rookie,exit,6,6
fce35889ac000132f6fecb99b8a30cf364f34bfa,190,enthusiastic_rookie,quiet_pro,365,
54d1772184f78da1358041c19c062fcdaf5e7e33,190,snarky_rookie,snarky_rookie,365,
015066e65f04815a7bdf0e90f5b790db1568d6a4,190,enthusiastic_rookie,exit,10,10
2045d1d1da2c08ad91afa0569ba391e727bc893b,190,snarky_rookie,snarky_rookie,365,
a0b192851e134a5a2880c1fc7bd63bed34de3c26,190,lazy_rookie,exit,310,310
819f4c5077941d9b190905282a6fbaad7a7e27ea,190,workhorse,exit,16,16
431b0efdf353c2eba6948137e70f91874138200d,190,enthusiastic_rookie,quiet_pro,365,
1fe85eab98be13e4c78b2a2954ba2f61a58e3133,190,enthusiastic_rookie,exit,22,22
ac6476abd3e890f92eea5be3df5e8da0f3cd60a9,190,burned_idealist,exit,1,1
e6316b95a5ba75e3cde1fca4b64ed01869863aa5,190,emerging_leader,exit,1,1
64cf9cb9d71a87f9b16f2a05d43cd45390c75847,190,enthusiastic_rookie,exit,299,299
cd003ab3836040ee447667df52ece87c906b67d7,190,snarky_rookie,exit,1,1
167d98fcbfcfc033b3797f87f786fae86d46b714,191,workhorse,quiet_pro,365,
be92bc841dd03e1bd0e22710579e335e59e80cbb,191,lazy_rookie,lazy_rookie,365,
6338fa411f0df3b26c0d2d290242a3fd09334123,191,workhorse,quiet_pro,365,
73efb47b1027b0da9b8b50753c5584af83ee1c53,191,lazy_rookie,exit,91,91
01e583087dfc2b862bd9f42d611899dc43e05f29,191,enthusiastic_rookie,exit,54,54
a5e9cf23bc275e5a386393bb8c875fe930c4f200,191,lazy_rookie,exit,1,1
6968d90a506b608b6b480e71ee348d3aef924bc5,191,lazy_rookie,exit,137,137
bf61b04499b185802867290a297a9b107dbd320b,191,overwhelmed_rookie,exit,4,4
3826f746acfd0bdeb9c9a97313058547bd62d1fd,191,overwhelmed_rookie,exit,1,1
bb7c670da8affca1a09736a471f75d8c48886f08,191,ghoster_in_training,exit,1,1
364e5a716a541920c2e2d9993686ef444ec53620,191,enthusiastic_rookie,quiet_pro,365,
adae3afbd32f4738f28405652eb14d1d6fbd67df,191,overwhelmed_rookie,exit,1,1
da238282d4cb8ba79373aa1f510223670c9744fa,191,enthusiastic_rookie,quiet_pro,365,
2ee9549499c3319155e61a9df40953d392c552fa,191,snarky_rookie,exit,78,78
2974ad020f0daf0bbdd57e183189c011cce64a16,191,enthusiastic_rookie,quiet_pro,365,
9eead45fe87df6ee7983949397a2bc43188769f5,191,social_glue,quiet_pro,365,
f2dfe18588dba654149df48431003c565d5336c6,191,workhorse,quiet_pro,365,
9fbfbdbbcaa71e2ae355ca9d5dcc901e968ac04d,191,enthusiastic_rookie,exit,136,136
8aeb7a469f92245cf985d7293ede9ddbaf33f469,191,enthusiastic_rookie,quiet_pro,365,
3b4bff4278b5fde3a4a05dd327bbb8b9c93f6778,191,lazy_rookie,exit,89,89
3b8ad31b2a956f9412ae04d47310b4933e875e3b,191,burned_idealist,exit,1,1
ba2e055b5b0e241e33edb4083c3812e555b42fa4,191,ghoster_in_training,exit,23,23
436119a00c578a61d31690cecc667139e5915994,191,enthusiastic_rookie,exit,13,13
7448f7ff75dbd8ed166f6882b15bdc8d9eea0622,191,workhorse,exit,97,97
7bae305b056630d7ce33bdc703fe0a2eff17e498,191,burned_idealist,exit,1,1
a0db935fd73bc53bbd6943308086952e5b151bd3,192,enthusiastic_rookie,exit,1,1
4837c0244a58e617caf1d482e562daa287f58839,192,enthusiastic_rookie,exit,48,48
80c87343a58f00f78f9709cd4191cc4f86391bb0,192,burned_idealist,exit,1,1
cacfcd41f34b39763305f776deea05a62810c4c1,192,workhorse,exit,1,1
d1bef39cc79ccdba3a27bf79d9c780bd02fb8db1,192,snarky_rookie,exit,176,176
7a1e465bd51d27bac29b3853738e3965f0be2218,192,overwhelmed_rookie,exit,9,9
b665fd175d30344fb59310bfc44771ea63e8a757,192,snarky_rookie,exit,99,99
b50265025641091f0e22c3c1234cb82ce3c8117a,192,social_glue,quiet_pro,365,
93ae7695ff5770b21406b66369ada0e21ce7f703,192,burned_idealist,exit,1,1
45b951fd14bd32c511bb9274eea247b826185fdb,192,workhorse,quiet_pro,365,
65e24a525a6a4822d334031b69b18e6b7a7f170a,192,overwhelmed_rookie,exit,1,1
34f87420e2da58110c2a4cba79fa89ebb33d0c86,192,workhorse,quiet_pro,365,
57e79f74a005051b741d7dcde9c69cb535a774ff,192,workhorse,quiet_pro,365,
f3966471025c8a9bd4314e95b087f9b41dfb546f,192,snarky_rookie,exit,2,2
2b5e889fed6eeb603d14981c4fc32fe708487319,192,enthusiastic_rookie,exit,1,1
c3b35f7f58fcf8532d8e2b6111ffad2462fb3535,192,enthusiastic_rookie,quiet_pro,365,
4e739f204ccabc0966949b3817b253f34edb504d,192,lazy_rookie,exit,24,24
d6d86c7ab2329d8b4b111a36b1ee5f03ed0b1f94,192,workhorse,exit,159,159
aa35d4afd83d0cf46ec63f4fb59bab6b06c9a570,192,flight_risk_veteran,exit,14,14
aaf0ec1f99da914a540e77cffb04ef82b6a1462f,192,overwhelmed_rookie,exit,1,1
057e7214e19c0ba022f3c47bf2da37149d05d044,192,burned_idealist,exit,1,1
c2c39c9c174a7604d8a3435ec91fd8376270e15e,192,enthusiastic_rookie,quiet_pro,365,
20b759048da91a3a5bfdd3f0542af2fd0b22a2cc,192,lazy_rookie,exit,48,48
7cf2f06cd5a80c015a47c3101dd82c16b4629e38,192,emerging_leader,exit,62,62
72764c130da23fd5374d36c1a1c9d7b6d609b2b7,192,lazy_rookie,lazy_rookie,365,
0cda14a5e81193b1a8ef27a1d024eb3707f693d3,192,enthusiastic_rookie,quiet_pro,365,
ecb4acf645f502f5b83e6156fe5406d75ce375f9,192,enthusiastic_rookie,exit,13,13
ddc55bf7991e3cea5316d5392428797936ee73e4,192,enthusiastic_rookie,quiet_pro,365,
5604e58b8594005e1231368375171e4ba9906bf8,192,snarky_rookie,exit,35,35
06486264d70b80a1e71c3dc074d4d6ca636b725b,192,burned_idealist,exit,8,8
76b43a9c74b00decb31e16c93149d820bd2761f5,192,lazy_rookie,exit,51,51
